scenario,round,client_id,class,precision,recall,f1
Non-IID,24,8,4,0.9,0.9,0.9
Non-IID,24,8,5,1.0,0.3,0.4615384615384615
Non-IID,24,8,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,24,8,7,1.0,1.0,1.0
Non-IID,24,8,8,0.7142857142857143,1.0,0.8333333333333333
Non-IID,24,8,9,1.0,0.8,0.888888888888889
Non-IID,25,17,0,1.0,0.9,0.9473684210526316
Non-IID,25,17,1,1.0,1.0,1.0
Non-IID,25,17,2,0.75,0.9,0.8181818181818182
Non-IID,25,17,3,1.0,0.7,0.8235294117647058
Non-IID,25,17,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,25,17,5,0.5625,0.9,0.6923076923076923
Non-IID,25,17,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,25,17,7,0.6666666666666666,1.0,0.8
Non-IID,25,17,8,1.0,0.4,0.5714285714285715
Non-IID,25,17,9,1.0,0.4,0.5714285714285715
Non-IID,25,2,0,1.0,0.9,0.9473684210526316
Non-IID,25,2,1,1.0,1.0,1.0
Non-IID,25,2,2,0.75,0.9,0.8181818181818182
Non-IID,25,2,3,1.0,0.7,0.8235294117647058
Non-IID,25,2,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,25,2,5,0.5625,0.9,0.6923076923076923
Non-IID,25,2,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,25,2,7,0.6666666666666666,1.0,0.8
Non-IID,25,2,8,1.0,0.4,0.5714285714285715
Non-IID,25,2,9,1.0,0.4,0.5714285714285715
Non-IID,26,10,0,1.0,1.0,1.0
Non-IID,26,10,1,1.0,1.0,1.0
Non-IID,26,10,2,0.9,0.9,0.9
Non-IID,26,10,3,1.0,0.9,0.9473684210526316
Non-IID,26,10,4,1.0,0.7,0.8235294117647058
Non-IID,26,10,5,0.75,0.9,0.8181818181818182
Non-IID,26,10,6,0.7142857142857143,1.0,0.8333333333333333
Non-IID,26,10,7,0.8333333333333334,1.0,0.9090909090909091
Non-IID,26,10,8,1.0,0.5,0.6666666666666666
Non-IID,26,10,9,0.8181818181818182,0.9,0.8571428571428572
Non-IID,26,8,0,1.0,1.0,1.0
Non-IID,26,8,1,1.0,1.0,1.0
Non-IID,26,8,2,0.9,0.9,0.9
Non-IID,26,8,3,1.0,0.9,0.9473684210526316
Non-IID,26,8,4,1.0,0.7,0.8235294117647058
Non-IID,26,8,5,0.75,0.9,0.8181818181818182
Non-IID,26,8,6,0.7142857142857143,1.0,0.8333333333333333
Non-IID,26,8,7,0.8333333333333334,1.0,0.9090909090909091
Non-IID,26,8,8,1.0,0.5,0.6666666666666666
Non-IID,26,8,9,0.8181818181818182,0.9,0.8571428571428572
Non-IID,27,11,0,0.8333333333333334,1.0,0.9090909090909091
Non-IID,27,11,1,1.0,1.0,1.0
Non-IID,27,11,2,0.8,0.8,0.8000000000000002
Non-IID,27,11,3,1.0,0.4,0.5714285714285715
Non-IID,27,11,4,1.0,0.9,0.9473684210526316
Non-IID,27,11,5,0.47368421052631576,0.9,0.6206896551724138
Non-IID,27,11,6,0.8181818181818182,0.9,0.8571428571428572
Non-IID,27,11,7,0.9090909090909091,1.0,0.9523809523809523
Non-IID,27,11,8,1.0,0.1,0.18181818181818182
Non-IID,27,11,9,0.7692307692307693,1.0,0.8695652173913044
Non-IID,27,1,0,0.8333333333333334,1.0,0.9090909090909091
Non-IID,27,1,1,1.0,1.0,1.0
Non-IID,27,1,2,0.8,0.8,0.8000000000000002
Non-IID,27,1,3,1.0,0.4,0.5714285714285715
Non-IID,27,1,4,1.0,0.9,0.9473684210526316
Non-IID,27,1,5,0.47368421052631576,0.9,0.6206896551724138
Non-IID,27,1,6,0.8181818181818182,0.9,0.8571428571428572
Non-IID,27,1,7,0.9090909090909091,1.0,0.9523809523809523
Non-IID,27,1,8,1.0,0.1,0.18181818181818182
Non-IID,27,1,9,0.7692307692307693,1.0,0.8695652173913044
Non-IID,28,14,0,1.0,0.9,0.9473684210526316
Non-IID,28,14,1,1.0,1.0,1.0
Non-IID,28,14,2,1.0,1.0,1.0
Non-IID,28,14,3,0.6666666666666666,1.0,0.8
Non-IID,28,14,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,28,14,5,1.0,0.7,0.8235294117647058
Non-IID,28,14,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,28,14,7,1.0,1.0,1.0
Non-IID,28,14,8,1.0,0.8,0.888888888888889
Non-IID,28,14,9,1.0,0.8,0.888888888888889
Non-IID,28,16,0,1.0,0.9,0.9473684210526316
Non-IID,28,16,1,1.0,1.0,1.0
Non-IID,28,16,2,1.0,1.0,1.0
Non-IID,28,16,3,0.6666666666666666,1.0,0.8
Non-IID,28,16,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,28,16,5,1.0,0.7,0.8235294117647058
Non-IID,28,16,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,28,16,7,1.0,1.0,1.0
Non-IID,28,16,8,1.0,0.8,0.888888888888889
Non-IID,28,16,9,1.0,0.8,0.888888888888889
Non-IID,29,11,0,1.0,0.7,0.8235294117647058
Non-IID,29,11,1,1.0,1.0,1.0
Non-IID,29,11,2,0.7692307692307693,1.0,0.8695652173913044
Non-IID,29,11,3,1.0,0.8,0.888888888888889
Non-IID,29,11,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,29,11,5,0.6666666666666666,1.0,0.8
Non-IID,29,11,6,1.0,0.8,0.888888888888889
Non-IID,29,11,7,0.5555555555555556,1.0,0.7142857142857143
Non-IID,29,11,8,1.0,1.0,1.0
Non-IID,29,11,9,0.0,0.0,0.0
Non-IID,29,0,0,1.0,0.7,0.8235294117647058
Non-IID,29,0,1,1.0,1.0,1.0
Non-IID,29,0,2,0.7692307692307693,1.0,0.8695652173913044
Non-IID,29,0,3,1.0,0.8,0.888888888888889
Non-IID,29,0,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,29,0,5,0.6666666666666666,1.0,0.8
Non-IID,29,0,6,1.0,0.8,0.888888888888889
Non-IID,29,0,7,0.5555555555555556,1.0,0.7142857142857143
Non-IID,29,0,8,1.0,1.0,1.0
Non-IID,29,0,9,0.0,0.0,0.0
Non-IID,30,2,0,1.0,1.0,1.0
Non-IID,30,2,1,1.0,1.0,1.0
Non-IID,30,2,2,0.8333333333333334,1.0,0.9090909090909091
Non-IID,30,2,3,1.0,0.2,0.33333333333333337
Non-IID,30,2,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,30,2,5,0.375,0.9,0.5294117647058825
Non-IID,30,2,6,0.9090909090909091,1.0,0.9523809523809523
Non-IID,30,2,7,1.0,1.0,1.0
Non-IID,30,2,8,1.0,0.2,0.33333333333333337
Non-IID,30,2,9,1.0,0.8,0.888888888888889
Non-IID,30,19,0,1.0,1.0,1.0
Non-IID,30,19,1,1.0,1.0,1.0
Non-IID,30,19,2,0.8333333333333334,1.0,0.9090909090909091
Non-IID,30,19,3,1.0,0.2,0.33333333333333337
Non-IID,30,19,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,30,19,5,0.375,0.9,0.5294117647058825
Non-IID,30,19,6,0.9090909090909091,1.0,0.9523809523809523
Non-IID,30,19,7,1.0,1.0,1.0
Non-IID,30,19,8,1.0,0.2,0.33333333333333337
Non-IID,30,19,9,1.0,0.8,0.888888888888889
Non-IID,31,19,0,1.0,1.0,1.0
Non-IID,31,19,1,1.0,1.0,1.0
Non-IID,31,19,2,1.0,1.0,1.0
Non-IID,31,19,3,1.0,0.9,0.9473684210526316
Non-IID,31,19,4,1.0,0.9,0.9473684210526316
Non-IID,31,19,5,0.9,0.9,0.9
Non-IID,31,19,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,31,19,7,1.0,1.0,1.0
Non-IID,31,19,8,1.0,1.0,1.0
Non-IID,31,19,9,1.0,1.0,1.0
Non-IID,31,1,0,1.0,1.0,1.0
Non-IID,31,1,1,1.0,1.0,1.0
Non-IID,31,1,2,1.0,1.0,1.0
Non-IID,31,1,3,1.0,0.9,0.9473684210526316
Non-IID,31,1,4,1.0,0.9,0.9473684210526316
Non-IID,31,1,5,0.9,0.9,0.9
Non-IID,31,1,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,31,1,7,1.0,1.0,1.0
Non-IID,31,1,8,1.0,1.0,1.0
Non-IID,31,1,9,1.0,1.0,1.0
Non-IID,32,3,0,1.0,1.0,1.0
Non-IID,32,3,1,1.0,1.0,1.0
Non-IID,32,3,2,1.0,0.9,0.9473684210526316
Non-IID,32,3,3,1.0,0.9,0.9473684210526316
Non-IID,32,3,4,0.9,0.9,0.9
Non-IID,32,3,5,0.9,0.9,0.9
Non-IID,32,3,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,32,3,7,1.0,1.0,1.0
Non-IID,32,3,8,0.8333333333333334,1.0,0.9090909090909091
Non-IID,32,3,9,1.0,0.8,0.888888888888889
Non-IID,32,19,0,1.0,1.0,1.0
Non-IID,32,19,1,1.0,1.0,1.0
Non-IID,32,19,2,1.0,0.9,0.9473684210526316
Non-IID,32,19,3,1.0,0.9,0.9473684210526316
Non-IID,32,19,4,0.9,0.9,0.9
Non-IID,32,19,5,0.9,0.9,0.9
Non-IID,32,19,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,32,19,7,1.0,1.0,1.0
Non-IID,32,19,8,0.8333333333333334,1.0,0.9090909090909091
Non-IID,32,19,9,1.0,0.8,0.888888888888889
Non-IID,33,9,0,1.0,0.9,0.9473684210526316
Non-IID,33,9,1,1.0,1.0,1.0
Non-IID,33,9,2,1.0,0.8,0.888888888888889
Non-IID,33,9,3,0.7142857142857143,1.0,0.8333333333333333
Non-IID,33,9,4,0.9,0.9,0.9
Non-IID,33,9,5,1.0,0.7,0.8235294117647058
Non-IID,33,9,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,33,9,7,1.0,1.0,1.0
Non-IID,33,9,8,0.9090909090909091,1.0,0.9523809523809523
Non-IID,33,9,9,1.0,0.9,0.9473684210526316
Non-IID,33,5,0,1.0,0.9,0.9473684210526316
Non-IID,33,5,1,1.0,1.0,1.0
Non-IID,33,5,2,1.0,0.8,0.888888888888889
Non-IID,33,5,3,0.7142857142857143,1.0,0.8333333333333333
Non-IID,33,5,4,0.9,0.9,0.9
Non-IID,33,5,5,1.0,0.7,0.8235294117647058
Non-IID,33,5,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,33,5,7,1.0,1.0,1.0
Non-IID,33,5,8,0.9090909090909091,1.0,0.9523809523809523
Non-IID,33,5,9,1.0,0.9,0.9473684210526316
Non-IID,34,13,0,1.0,1.0,1.0
Non-IID,34,13,1,1.0,1.0,1.0
Non-IID,34,13,2,1.0,0.9,0.9473684210526316
Non-IID,34,13,3,0.9090909090909091,1.0,0.9523809523809523
Non-IID,34,13,4,0.7692307692307693,1.0,0.8695652173913044
Non-IID,34,13,5,1.0,0.7,0.8235294117647058
Non-IID,34,13,6,0.9090909090909091,1.0,0.9523809523809523
Non-IID,34,13,7,1.0,1.0,1.0
Non-IID,34,13,8,1.0,1.0,1.0
Non-IID,34,13,9,0.8888888888888888,0.8,0.8421052631578948
Non-IID,34,4,0,1.0,1.0,1.0
Non-IID,34,4,1,1.0,1.0,1.0
Non-IID,34,4,2,1.0,0.9,0.9473684210526316
Non-IID,34,4,3,0.9090909090909091,1.0,0.9523809523809523
Non-IID,34,4,4,0.7692307692307693,1.0,0.8695652173913044
Non-IID,34,4,5,1.0,0.7,0.8235294117647058
Non-IID,34,4,6,0.9090909090909091,1.0,0.9523809523809523
Non-IID,34,4,7,1.0,1.0,1.0
Non-IID,34,4,8,1.0,1.0,1.0
Non-IID,34,4,9,0.8888888888888888,0.8,0.8421052631578948
Non-IID,35,11,0,1.0,1.0,1.0
Non-IID,35,11,1,1.0,1.0,1.0
Non-IID,35,11,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,35,11,3,0.9,0.9,0.9
Non-IID,35,11,4,0.47368421052631576,0.9,0.6206896551724138
Non-IID,35,11,5,1.0,0.7,0.8235294117647058
Non-IID,35,11,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,35,11,7,0.9090909090909091,1.0,0.9523809523809523
Non-IID,35,11,8,1.0,1.0,1.0
Non-IID,35,11,9,0.0,0.0,0.0
Non-IID,35,6,0,1.0,1.0,1.0
Non-IID,35,6,1,1.0,1.0,1.0
Non-IID,35,6,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,35,6,3,0.9,0.9,0.9
Non-IID,35,6,4,0.47368421052631576,0.9,0.6206896551724138
Non-IID,35,6,5,1.0,0.7,0.8235294117647058
Non-IID,35,6,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,35,6,7,0.9090909090909091,1.0,0.9523809523809523
Non-IID,35,6,8,1.0,1.0,1.0
Non-IID,35,6,9,0.0,0.0,0.0
Non-IID,36,6,0,1.0,0.8,0.888888888888889
Non-IID,36,6,1,1.0,1.0,1.0
Non-IID,36,6,2,1.0,0.8,0.888888888888889
Non-IID,36,6,3,0.6666666666666666,1.0,0.8
Non-IID,36,6,4,0.625,1.0,0.7692307692307693
Non-IID,36,6,5,1.0,0.3,0.4615384615384615
Non-IID,36,6,6,1.0,0.9,0.9473684210526316
Non-IID,36,6,7,1.0,1.0,1.0
Non-IID,36,6,8,0.7142857142857143,1.0,0.8333333333333333
Non-IID,36,6,9,1.0,0.7,0.8235294117647058
Non-IID,36,19,0,1.0,0.8,0.888888888888889
Non-IID,36,19,1,1.0,1.0,1.0
Non-IID,36,19,2,1.0,0.8,0.888888888888889
Non-IID,36,19,3,0.6666666666666666,1.0,0.8
Non-IID,36,19,4,0.625,1.0,0.7692307692307693
Non-IID,36,19,5,1.0,0.3,0.4615384615384615
Non-IID,36,19,6,1.0,0.9,0.9473684210526316
Non-IID,36,19,7,1.0,1.0,1.0
Non-IID,36,19,8,0.7142857142857143,1.0,0.8333333333333333
Non-IID,36,19,9,1.0,0.7,0.8235294117647058
Non-IID,37,6,0,1.0,0.8,0.888888888888889
Non-IID,37,6,1,1.0,1.0,1.0
Non-IID,37,6,2,1.0,0.8,0.888888888888889
Non-IID,37,6,3,0.6666666666666666,1.0,0.8
Non-IID,37,6,4,0.7142857142857143,1.0,0.8333333333333333
Non-IID,37,6,5,1.0,0.4,0.5714285714285715
Non-IID,37,6,6,1.0,1.0,1.0
Non-IID,37,6,7,1.0,1.0,1.0
Non-IID,37,6,8,0.7692307692307693,1.0,0.8695652173913044
Non-IID,37,6,9,1.0,0.8,0.888888888888889
Non-IID,37,18,0,1.0,0.8,0.888888888888889
Non-IID,37,18,1,1.0,1.0,1.0
Non-IID,37,18,2,1.0,0.8,0.888888888888889
Non-IID,37,18,3,0.6666666666666666,1.0,0.8
Non-IID,37,18,4,0.7142857142857143,1.0,0.8333333333333333
Non-IID,37,18,5,1.0,0.4,0.5714285714285715
Non-IID,37,18,6,1.0,1.0,1.0
Non-IID,37,18,7,1.0,1.0,1.0
Non-IID,37,18,8,0.7692307692307693,1.0,0.8695652173913044
Non-IID,37,18,9,1.0,0.8,0.888888888888889
Non-IID,38,11,0,1.0,0.6,0.7499999999999999
Non-IID,38,11,1,1.0,1.0,1.0
Non-IID,38,11,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,38,11,3,1.0,0.8,0.888888888888889
Non-IID,38,11,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,38,11,5,0.5263157894736842,1.0,0.6896551724137931
Non-IID,38,11,6,1.0,0.6,0.7499999999999999
Non-IID,38,11,7,0.5882352941176471,1.0,0.7407407407407407
Non-IID,38,11,8,1.0,1.0,1.0
Non-IID,38,11,9,1.0,0.2,0.33333333333333337
Non-IID,38,8,0,1.0,0.6,0.7499999999999999
Non-IID,38,8,1,1.0,1.0,1.0
Non-IID,38,8,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,38,8,3,1.0,0.8,0.888888888888889
Non-IID,38,8,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,38,8,5,0.5263157894736842,1.0,0.6896551724137931
Non-IID,38,8,6,1.0,0.6,0.7499999999999999
Non-IID,38,8,7,0.5882352941176471,1.0,0.7407407407407407
Non-IID,38,8,8,1.0,1.0,1.0
Non-IID,38,8,9,1.0,0.2,0.33333333333333337
Non-IID,39,19,0,1.0,1.0,1.0
Non-IID,39,19,1,1.0,1.0,1.0
Non-IID,39,19,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,39,19,3,0.8333333333333334,1.0,0.9090909090909091
Non-IID,39,19,4,0.6923076923076923,0.9,0.7826086956521738
Non-IID,39,19,5,1.0,0.7,0.8235294117647058
Non-IID,39,19,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,39,19,7,0.7142857142857143,1.0,0.8333333333333333
Non-IID,39,19,8,1.0,0.9,0.9473684210526316
Non-IID,39,19,9,1.0,0.2,0.33333333333333337
Non-IID,39,2,0,1.0,1.0,1.0
Non-IID,39,2,1,1.0,1.0,1.0
Non-IID,39,2,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,39,2,3,0.8333333333333334,1.0,0.9090909090909091
Non-IID,39,2,4,0.6923076923076923,0.9,0.7826086956521738
Non-IID,39,2,5,1.0,0.7,0.8235294117647058
Non-IID,39,2,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,39,2,7,0.7142857142857143,1.0,0.8333333333333333
Non-IID,39,2,8,1.0,0.9,0.9473684210526316
Non-IID,39,2,9,1.0,0.2,0.33333333333333337
Non-IID,40,11,0,1.0,1.0,1.0
Non-IID,40,11,1,1.0,1.0,1.0
Non-IID,40,11,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,40,11,3,1.0,0.8,0.888888888888889
Non-IID,40,11,4,1.0,0.7,0.8235294117647058
Non-IID,40,11,5,0.6428571428571429,0.9,0.75
Non-IID,40,11,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,40,11,7,1.0,1.0,1.0
Non-IID,40,11,8,1.0,0.5,0.6666666666666666
Non-IID,40,11,9,0.7692307692307693,1.0,0.8695652173913044
Non-IID,40,6,0,1.0,1.0,1.0
Non-IID,40,6,1,1.0,1.0,1.0
Non-IID,40,6,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,40,6,3,1.0,0.8,0.888888888888889
Non-IID,40,6,4,1.0,0.7,0.8235294117647058
Non-IID,40,6,5,0.6428571428571429,0.9,0.75
Non-IID,40,6,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,40,6,7,1.0,1.0,1.0
Non-IID,40,6,8,1.0,0.5,0.6666666666666666
Non-IID,40,6,9,0.7692307692307693,1.0,0.8695652173913044
Non-IID,41,14,0,1.0,1.0,1.0
Non-IID,41,14,1,1.0,1.0,1.0
Non-IID,41,14,2,1.0,1.0,1.0
Non-IID,41,14,3,1.0,1.0,1.0
Non-IID,41,14,4,1.0,0.7,0.8235294117647058
Non-IID,41,14,5,1.0,0.9,0.9473684210526316
Non-IID,41,14,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,41,14,7,1.0,1.0,1.0
Non-IID,41,14,8,1.0,1.0,1.0
Non-IID,41,14,9,0.8333333333333334,1.0,0.9090909090909091
Non-IID,41,12,0,1.0,1.0,1.0
Non-IID,41,12,1,1.0,1.0,1.0
Non-IID,41,12,2,1.0,1.0,1.0
Non-IID,41,12,3,1.0,1.0,1.0
Non-IID,41,12,4,1.0,0.7,0.8235294117647058
Non-IID,41,12,5,1.0,0.9,0.9473684210526316
Non-IID,41,12,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,41,12,7,1.0,1.0,1.0
Non-IID,41,12,8,1.0,1.0,1.0
Non-IID,41,12,9,0.8333333333333334,1.0,0.9090909090909091
Non-IID,42,10,0,1.0,1.0,1.0
Non-IID,42,10,1,1.0,1.0,1.0
Non-IID,42,10,2,1.0,1.0,1.0
Non-IID,42,10,3,1.0,1.0,1.0
Non-IID,42,10,4,1.0,0.6,0.7499999999999999
Non-IID,42,10,5,1.0,0.9,0.9473684210526316
Non-IID,42,10,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,42,10,7,1.0,1.0,1.0
Non-IID,42,10,8,1.0,1.0,1.0
Non-IID,42,10,9,0.7692307692307693,1.0,0.8695652173913044
Non-IID,42,11,0,1.0,1.0,1.0
Non-IID,42,11,1,1.0,1.0,1.0
Non-IID,42,11,2,1.0,1.0,1.0
Non-IID,42,11,3,1.0,1.0,1.0
Non-IID,42,11,4,1.0,0.6,0.7499999999999999
Non-IID,42,11,5,1.0,0.9,0.9473684210526316
Non-IID,42,11,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,42,11,7,1.0,1.0,1.0
Non-IID,42,11,8,1.0,1.0,1.0
Non-IID,42,11,9,0.7692307692307693,1.0,0.8695652173913044
Non-IID,43,17,0,1.0,1.0,1.0
Non-IID,43,17,1,1.0,1.0,1.0
Non-IID,43,17,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,43,17,3,0.7142857142857143,1.0,0.8333333333333333
Non-IID,43,17,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,43,17,5,1.0,0.9,0.9473684210526316
Non-IID,43,17,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,43,17,7,0.9090909090909091,1.0,0.9523809523809523
Non-IID,43,17,8,1.0,0.5,0.6666666666666666
Non-IID,43,17,9,1.0,0.7,0.8235294117647058
Non-IID,43,1,0,1.0,1.0,1.0
Non-IID,43,1,1,1.0,1.0,1.0
Non-IID,43,1,2,0.9090909090909091,1.0,0.9523809523809523
Non-IID,43,1,3,0.7142857142857143,1.0,0.8333333333333333
Non-IID,43,1,4,0.8181818181818182,0.9,0.8571428571428572
Non-IID,43,1,5,1.0,0.9,0.9473684210526316
Non-IID,43,1,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,43,1,7,0.9090909090909091,1.0,0.9523809523809523
Non-IID,43,1,8,1.0,0.5,0.6666666666666666
Non-IID,43,1,9,1.0,0.7,0.8235294117647058
Non-IID,44,11,0,1.0,1.0,1.0
Non-IID,44,11,1,1.0,1.0,1.0
Non-IID,44,11,2,1.0,1.0,1.0
Non-IID,44,11,3,1.0,1.0,1.0
Non-IID,44,11,4,1.0,0.9,0.9473684210526316
Non-IID,44,11,5,1.0,0.9,0.9473684210526316
Non-IID,44,11,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,44,11,7,1.0,1.0,1.0
Non-IID,44,11,8,1.0,1.0,1.0
Non-IID,44,11,9,1.0,1.0,1.0
Non-IID,44,17,0,1.0,1.0,1.0
Non-IID,44,17,1,1.0,1.0,1.0
Non-IID,44,17,2,1.0,1.0,1.0
Non-IID,44,17,3,1.0,1.0,1.0
Non-IID,44,17,4,1.0,0.9,0.9473684210526316
Non-IID,44,17,5,1.0,0.9,0.9473684210526316
Non-IID,44,17,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,44,17,7,1.0,1.0,1.0
Non-IID,44,17,8,1.0,1.0,1.0
Non-IID,44,17,9,1.0,1.0,1.0
Non-IID,45,12,0,1.0,1.0,1.0
Non-IID,45,12,1,1.0,1.0,1.0
Non-IID,45,12,2,1.0,1.0,1.0
Non-IID,45,12,3,1.0,0.8,0.888888888888889
Non-IID,45,12,4,0.9,0.9,0.9
Non-IID,45,12,5,0.8181818181818182,0.9,0.8571428571428572
Non-IID,45,12,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,45,12,7,1.0,1.0,1.0
Non-IID,45,12,8,1.0,1.0,1.0
Non-IID,45,12,9,1.0,0.9,0.9473684210526316
Non-IID,45,9,0,1.0,1.0,1.0
Non-IID,45,9,1,1.0,1.0,1.0
Non-IID,45,9,2,1.0,1.0,1.0
Non-IID,45,9,3,1.0,0.8,0.888888888888889
Non-IID,45,9,4,0.9,0.9,0.9
Non-IID,45,9,5,0.8181818181818182,0.9,0.8571428571428572
Non-IID,45,9,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,45,9,7,1.0,1.0,1.0
Non-IID,45,9,8,1.0,1.0,1.0
Non-IID,45,9,9,1.0,0.9,0.9473684210526316
Non-IID,46,5,0,1.0,0.9,0.9473684210526316
Non-IID,46,5,1,1.0,1.0,1.0
Non-IID,46,5,2,1.0,1.0,1.0
Non-IID,46,5,3,0.6666666666666666,1.0,0.8
Non-IID,46,5,4,1.0,0.9,0.9473684210526316
Non-IID,46,5,5,1.0,0.9,0.9473684210526316
Non-IID,46,5,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,46,5,7,0.9090909090909091,1.0,0.9523809523809523
Non-IID,46,5,8,1.0,0.6,0.7499999999999999
Non-IID,46,5,9,1.0,0.9,0.9473684210526316
Non-IID,46,16,0,1.0,0.9,0.9473684210526316
Non-IID,46,16,1,1.0,1.0,1.0
Non-IID,46,16,2,1.0,1.0,1.0
Non-IID,46,16,3,0.6666666666666666,1.0,0.8
Non-IID,46,16,4,1.0,0.9,0.9473684210526316
Non-IID,46,16,5,1.0,0.9,0.9473684210526316
Non-IID,46,16,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,46,16,7,0.9090909090909091,1.0,0.9523809523809523
Non-IID,46,16,8,1.0,0.6,0.7499999999999999
Non-IID,46,16,9,1.0,0.9,0.9473684210526316
Non-IID,47,16,0,1.0,1.0,1.0
Non-IID,47,16,1,1.0,1.0,1.0
Non-IID,47,16,2,1.0,1.0,1.0
Non-IID,47,16,3,1.0,1.0,1.0
Non-IID,47,16,4,1.0,0.6,0.7499999999999999
Non-IID,47,16,5,1.0,0.9,0.9473684210526316
Non-IID,47,16,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,47,16,7,0.9090909090909091,1.0,0.9523809523809523
Non-IID,47,16,8,0.9090909090909091,1.0,0.9523809523809523
Non-IID,47,16,9,0.8181818181818182,0.9,0.8571428571428572
Non-IID,47,9,0,1.0,1.0,1.0
Non-IID,47,9,1,1.0,1.0,1.0
Non-IID,47,9,2,1.0,1.0,1.0
Non-IID,47,9,3,1.0,1.0,1.0
Non-IID,47,9,4,1.0,0.6,0.7499999999999999
Non-IID,47,9,5,1.0,0.9,0.9473684210526316
Non-IID,47,9,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,47,9,7,0.9090909090909091,1.0,0.9523809523809523
Non-IID,47,9,8,0.9090909090909091,1.0,0.9523809523809523
Non-IID,47,9,9,0.8181818181818182,0.9,0.8571428571428572
Non-IID,48,2,0,1.0,1.0,1.0
Non-IID,48,2,1,1.0,1.0,1.0
Non-IID,48,2,2,1.0,0.9,0.9473684210526316
Non-IID,48,2,3,0.9090909090909091,1.0,0.9523809523809523
Non-IID,48,2,4,1.0,0.8,0.888888888888889
Non-IID,48,2,5,1.0,0.9,0.9473684210526316
Non-IID,48,2,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,48,2,7,1.0,0.9,0.9473684210526316
Non-IID,48,2,8,1.0,0.7,0.8235294117647058
Non-IID,48,2,9,0.6666666666666666,1.0,0.8
Non-IID,48,12,0,1.0,1.0,1.0
Non-IID,48,12,1,1.0,1.0,1.0
Non-IID,48,12,2,1.0,0.9,0.9473684210526316
Non-IID,48,12,3,0.9090909090909091,1.0,0.9523809523809523
Non-IID,48,12,4,1.0,0.8,0.888888888888889
Non-IID,48,12,5,1.0,0.9,0.9473684210526316
Non-IID,48,12,6,0.8333333333333334,1.0,0.9090909090909091
Non-IID,48,12,7,1.0,0.9,0.9473684210526316
Non-IID,48,12,8,1.0,0.7,0.8235294117647058
Non-IID,48,12,9,0.6666666666666666,1.0,0.8
Non-IID,49,14,0,1.0,1.0,1.0
Non-IID,49,14,1,1.0,1.0,1.0
Non-IID,49,14,2,1.0,0.9,0.9473684210526316
